ts_s,utime_cs,stime_cs,minflt,majflt,rchar,read_bytes,VmRSS_kB
473.3,3630,1507,1711982,248611,12001519,38875136,1435056
474.3,3646,1508,1714013,249403,12001519,38875136,1420736
475.3,3656,1512,1715932,250130,12001519,38875136,1404160
476.3,3671,1515,1717965,250866,12001519,38875136,1382352
477.4,3679,1521,1721429,252125,12001519,38875136,1461056
478.4,3695,1530,1723831,253071,12001519,38907904,1458464
479.4,3704,1534,1726259,254010,12001519,39301120,1434352
480.4,3719,1535,1728810,255014,12001519,39301120,1431232
481.4,3732,1537,1731249,255943,12001519,39301120,1425216
482.5,3746,1539,1733637,256787,12001519,39301120,1427424
483.5,3758,1542,1736130,257651,12001519,39301120,1433776
484.5,3773,1547,1738669,258532,12001519,39301120,1432640
485.5,3789,1549,1741114,259417,12001519,39301120,1418672
486.5,3806,1553,1743513,260359,12001519,39350272,1427888
487.5,3823,1555,1746360,261384,12001519,39350272,1434912
488.6,3836,1560,1749039,262339,12001519,39350272,1429072
489.7,3849,1562,1751533,263230,12001519,39350272,1427696
490.7,3861,1565,1753977,264154,12001519,39350272,1424848
491.7,3876,1569,1756721,265080,12001519,39350272,1432960
492.7,3893,1573,1759134,265893,12001519,39350272,1418368
493.7,3909,1574,1761191,266688,12001519,39350272,1402288
494.7,3918,1578,1764394,267821,12001519,39350272,1464112
495.8,3927,1585,1767170,268873,12001519,39448576,1445216
496.8,3938,1588,1769586,269817,12001519,39448576,1461040
497.8,3955,1590,1772199,270778,12001519,39448576,1453728
498.8,3973,1592,1774749,271773,12001519,39448576,1459760
499.8,3990,1597,1777323,272694,12001519,39448576,1462320
500.9,4002,1600,1779769,273546,12001519,39448576,1459936
501.9,4021,1602,1782160,274403,12001519,39448576,1468928
502.9,4036,1608,1784859,275329,12001519,39448576,1467888
503.9,4048,1613,1787279,276284,12001519,39448576,1461312
504.9,4064,1615,1790164,277316,12001519,39448576,1462208
506.0,4079,1618,1792807,278314,12001519,39448576,1466912
507.0,4089,1622,1795307,279275,12001519,39448576,1460016
508.0,4100,1625,1797782,280213,12001519,39448576,1452800
509.0,4115,1627,1800184,281065,12001519,39448576,1453120
510.0,4129,1629,1802600,281906,12001519,39448576,1455088
511.0,4139,1634,1804529,282650,12001519,39448576,1435056
512.1,4150,1635,1807344,283644,12001519,39448576,1473392
513.1,4161,1642,1810557,284846,12001519,39481344,1490368
514.1,4176,1644,1812953,285715,12001519,39481344,1473360
515.1,4189,1648,1815510,286675,12001519,39481344,1453440
516.1,4207,1651,1817978,287634,12001519,39481344,1459584
