ts_s,utime_cs,stime_cs,minflt,majflt,rchar,read_bytes,VmRSS_kB
288.8,1299,983,1242199,87878,12001519,31539200,1890992
289.8,1304,985,1244368,88549,12001519,31539200,1888128
290.8,1319,987,1246586,89245,12001519,31539200,1894064
291.8,1332,989,1249125,89956,12001519,31539200,1897312
292.9,1335,992,1250961,90556,12001519,31539200,1883312
293.9,1346,997,1253641,91245,12001519,31539200,1882688
294.9,1352,999,1256222,91905,12001519,31539200,1878928
295.9,1360,1001,1258163,92581,12001519,31539200,1876960
296.9,1371,1005,1261192,93296,12001519,31539200,1875568
298.0,1379,1008,1263860,93986,12001519,31539200,1886880
299.0,1394,1013,1271792,94788,12001519,31539200,1954800
300.0,1404,1018,1274880,95556,12001519,31588352,1968064
301.0,1415,1022,1278050,96417,12001519,31670272,1867344
302.0,1424,1025,1280707,97185,12001519,31735808,1805856
303.0,1436,1028,1284065,98040,12001519,31735808,1809536
304.1,1441,1031,1286593,98791,12001519,31735808,1806512
305.1,1447,1036,1289485,99561,12001519,31784960,1798416
306.1,1468,1036,1292455,100351,12001519,31784960,1815424
307.1,1477,1038,1294877,101024,12001519,31784960,1785552
308.1,1488,1042,1298083,101922,12001519,31834112,1779120
309.1,1494,1045,1300727,102655,12001519,31834112,1775168
310.2,1506,1048,1303785,103440,12001519,31834112,1785728
311.2,1517,1052,1306977,104251,12001519,31866880,1785392
312.2,1526,1056,1310038,105032,12001519,31899648,1785632
313.2,1536,1061,1312991,105742,12001519,31899648,1779232
314.2,1552,1064,1316150,106488,12001519,31948800,1782688
315.3,1562,1068,1318870,107268,12001519,31948800,1783104
316.3,1581,1072,1321974,108011,12001519,31948800,1783408
317.3,1593,1074,1324604,108806,12001519,31948800,1784448
318.3,1603,1080,1327519,109602,12001519,31948800,1785168
319.4,1612,1087,1330161,110422,12001519,31997952,1786464
320.4,1621,1091,1332638,111163,12001519,31997952,1778064
321.4,1636,1093,1335670,112001,12001519,31997952,1784256
322.4,1644,1096,1338284,112799,12001519,32047104,1785488
323.4,1650,1102,1341337,113655,12001519,32047104,1780976
324.5,1659,1105,1344172,114440,12001519,32047104,1784672
325.5,1667,1106,1347020,115266,12001519,32047104,1777296
326.5,1680,1109,1349885,116040,12001519,32096256,1779184
327.5,1693,1111,1352418,116808,12001519,32112640,1782768
328.5,1712,1112,1355409,117620,12001519,32112640,1788224
329.5,1723,1114,1357725,118318,12001519,32112640,1777328
330.6,1733,1119,1360351,118980,12001519,32358400,1760064
331.6,1753,1120,1363540,119718,12001519,32636928,1763904
332.6,1763,1123,1365842,120424,12001519,32636928,1737088
333.6,1773,1129,1369442,121651,12001519,32636928,1803536
334.7,1776,1135,1370636,122096,12001519,33132544,1753472
335.7,1790,1138,1373147,123021,12001519,33132544,1751536
336.7,1807,1141,1375472,123889,12001519,33132544,1778768
337.7,1817,1145,1377905,124838,12001519,33132544,1790512
338.7,1829,1147,1380494,125788,12001519,33132544,1795920
339.7,1843,1149,1382981,126772,12001519,33132544,1802720
340.8,1856,1150,1385455,127671,12001519,33132544,1794720
341.8,1869,1154,1387823,128534,12001519,33132544,1791936
342.8,1886,1157,1390292,129367,12001519,33132544,1790336
343.8,1899,1160,1392620,130221,12001519,33132544,1788960
344.8,1916,1163,1395108,131172,12001519,33132544,1794288
345.9,1929,1167,1397669,132129,12001519,33132544,1802048
346.9,1939,1172,1400051,133048,12001519,33132544,1798048
347.9,1949,1175,1402501,133989,12001519,33132544,1793040
348.9,1964,1178,1404827,134886,12001519,33132544,1801968
349.9,1976,1180,1406778,135634,12001519,33132544,1787936
351.0,1993,1182,1408929,136377,12001519,33132544,1770864
352.0,2006,1187,1411697,137484,12001519,33132544,1790928
353.0,2013,1192,1414193,138402,12001519,33165312,1789840
354.0,2024,1197,1416429,139280,12001519,33165312,1801968
355.0,2036,1200,1418871,140175,12001519,33165312,1791152
356.1,2047,1205,1421363,141156,12001519,33329152,1713584
357.1,2061,1207,1424000,142132,12001519,33329152,1717792
358.1,2074,1209,1426424,143100,12001519,33329152,1725392
359.1,2088,1213,1428719,143991,12001519,33329152,1736816
360.1,2101,1216,1431033,144860,12001519,33329152,1734880
361.2,2112,1219,1433160,145665,12001519,33329152,1723680
362.2,2123,1220,1435515,146552,12001519,33329152,1725872
363.2,2137,1224,1437982,147479,12001519,33329152,1727664
364.2,2151,1226,1440403,148391,12001519,33329152,1728400
365.2,2170,1228,1442733,149326,12001519,33329152,1705328
366.2,2186,1232,1445135,150250,12001519,33329152,1694064
367.3,2198,1238,1447573,151206,12001519,33329152,1698608
368.3,2211,1241,1449712,152026,12001519,33329152,1695760
369.3,2219,1243,1451559,152772,12001519,33329152,1677456
370.3,2231,1245,1454023,153666,12001519,33329152,1683920
371.3,2236,1251,1457400,154883,12001519,33447936,1707984
372.4,2238,1253,1457723,155029,12001519,33447936,1627456
373.4,2251,1257,1459972,155863,12001519,33447936,1640128
374.4,2264,1260,1462505,156742,12001519,33447936,1654576
375.4,2278,1263,1465283,157731,12001519,33447936,1678208
376.4,2291,1268,1467847,158713,12001519,33447936,1689872
377.4,2303,1271,1470286,159662,12001519,33464320,1704368
378.5,2313,1274,1472606,160540,12001519,33546240,1707280
